ProgramKodu,UniversiteAdi,FakulteAdi,BolumAdi,PuanTuru,GenelKontenjan,Yerlesen,EnKucukPuan,EnBuyukPuan,OBKontenjan,OBYerlesen,OBEnKucukPuan,OBEnBuyukPuan
108250955,ONDOKUZ MAYIS ÜNİVERSİTESİ (SAMSUN) (Devlet Üniversitesi),Yeşilyurt Demir Çelik Meslek Yüksekokulu,Kimya Teknolojisi,TYT,40,41,229.09152,270.38101,1,0, , 
108290231,ONDOKUZ MAYIS ÜNİVERSİTESİ (SAMSUN) (Devlet Üniversitesi),Yeşilyurt Demir Çelik Meslek Yüksekokulu,Mekatronik,TYT,40,41,252.17868,316.33834,1,0, , 
108251177,ONDOKUZ MAYIS ÜNİVERSİTESİ (SAMSUN) (Devlet Üniversitesi),Yeşilyurt Demir Çelik Meslek Yüksekokulu,Otomotiv Teknolojisi,TYT,40,41,238.63372,281.10088,1,0, , 
108290281,ONDOKUZ MAYIS ÜNİVERSİTESİ (SAMSUN) (Devlet Üniversitesi),Yeşilyurt Demir Çelik Meslek Yüksekokulu,Silah Sanayi Teknikerliği,TYT,40,41,255.21795,309.32542,1,0, , 
108350627,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Akkuş Meslek Yüksekokulu,Avcılık ve Yaban Hayatı,TYT,25,26,196.62899,274.43348,1,0, , 
108350512,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Akkuş Meslek Yüksekokulu,Bilgi Yönetimi,TYT,25,26,184.21504,249.23942,1,0, , 
108350539,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Fatsa Meslek Yüksekokulu,Çocuk Gelişimi,TYT,80,82,255.67458,339.29664,2,0, , 
108350478,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Fatsa Meslek Yüksekokulu,Deniz Ulaştırma ve İşletme,TYT,60,61,244.33702,356.98161,2,1,226.11234,226.11234
108350548,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Fatsa Meslek Yüksekokulu,Gemi İnşaatı,TYT,50,52,228.81554,267.30761,2,0, , 
108390131,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Fatsa Meslek Yüksekokulu,Gemi Makineleri İşletmeciliği,TYT,50,52,241.56780,288.93848,2,0, , 
108350575,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Fatsa Meslek Yüksekokulu,Moda Tasarımı,TYT,50,52,190.32499,266.61611,2,0, , 
108350248,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Fatsa Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,50,52,195.95337,250.11112,2,0, , 
108350521,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),İkizce Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,40,41,204.02887,242.04276,1,0, , 
108350584,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),İkizce Meslek Yüksekokulu,Engelli Bakımı ve Rehabilitasyon,TYT,50,52,235.92772,297.49407,2,0, , 
108350557,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),İkizce Meslek Yüksekokulu,Yaşlı Bakımı,TYT,50,52,233.92881,284.11692,2,0, , 
108350345,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Mesudiye Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,40,41,223.02483,268.35869,1,0, , 
108350566,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,Aşçılık,TYT,60,62,251.11556,359.64768,2,0, , 
108350221,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,Halkla İlişkiler ve Tanıtım,TYT,80,82,207.18127,303.20353,2,0, , 
108350442,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,İşletme Yönetimi,TYT,60,62,200.16389,263.27357,2,0, , 
108350239,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,60,62,206.45716,271.28845,2,0, , 
108350133,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği,TYT,50,51,214.20570,259.51099,2,1,213.59802,213.59802
108350451,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,Yerel Yönetimler,TYT,60,62,197.31746,289.95998,2,0, , 
108350336,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,60,62,250.07741,378.78085,2,0, , 
108390130,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Doğalgaz ve Tesisatı Teknolojisi,TYT,25,26,202.18559,284.14916,1,0, , 
108350027,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Elektrik,TYT,30,31,234.85894,299.41097,1,0, , 
108350284,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Elektronik Haberleşme Teknolojisi,TYT,30,31,214.08962,277.17517,1,0, , 
108350293,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Elektronik Teknolojisi,TYT,30,31,220.36565,291.15279,1,0, , 
108350424,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Geleneksel El Sanatları,TYT,25,26,191.68933,250.96589,1,0, , 
108350363,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,İnşaat Teknolojisi,TYT,80,82,220.24898,326.17595,2,0, , 
108350099,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Makine,TYT,30,31,229.10417,289.21088,1,0, , 
108350636,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Mekatronik,TYT,30,31,232.86642,303.21216,1,0, , 
108350645,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Mimari Dekoratif Sanatlar,TYT,50,52,206.89272,296.32255,2,0, , 
108350275,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Otomotiv Teknolojisi,TYT,30,31,228.83031,336.48959,1,0, , 
108350681,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Tıbbi ve Aromatik Bitkiler,TYT,25,26,183.43826,245.91488,1,0, , 
108350593,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ulubey Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,40,41,203.35083,254.06365,1,0, , 
108350469,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ulubey Meslek Yüksekokulu,Gıda Teknolojisi,TYT,25,26,213.12690,253.18412,1,0, , 
108350503,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ulubey Meslek Yüksekokulu,Laborant ve Veteriner Sağlık,TYT,55,56,252.76119,325.89545,2,1,249.31985,249.31985
108350672,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ulubey Meslek Yüksekokulu,Laboratuvar Teknolojisi,TYT,35,36,255.63655,277.18911,1,0, , 
108390132,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ulubey Meslek Yüksekokulu,Medya ve İletişim,TYT,35,20,180.03847,254.75659,1,0, , 
108350487,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ulubey Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,25,26,187.95916,224.70527,1,0, , 
108350354,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ünye Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,50,52,237.50210,429.11582,2,0, , 
108350433,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ünye Meslek Yüksekokulu,Elektronik Teknolojisi,TYT,25,26,216.67462,297.20164,1,0, , 
108350415,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ünye Meslek Yüksekokulu,İnsan Kaynakları Yönetimi,TYT,60,62,205.88338,286.13574,2,0, , 
108350618,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ünye Meslek Yüksekokulu,Lojistik,TYT,60,62,203.20450,288.46153,2,0, , 
108350654,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ünye Meslek Yüksekokulu,Mimari Restorasyon,TYT,60,62,209.95688,331.17170,2,0, , 
108350266,ORDU ÜNİVERSİTESİ (Devlet Üniversitesi),Ünye Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,50,52,197.75486,312.43971,2,0, , 
108570495,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Bahçe Meslek Yüksekokulu,Bankacılık ve Sigortacılık,TYT,35,36,207.96183,252.65463,1,0, , 
108550449,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Bahçe Meslek Yüksekokulu,Dış Ticaret,TYT,30,31,184.81757,249.54267,1,0, , 
108550158,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Bahçe Meslek Yüksekokulu,Gıda Teknolojisi,TYT,35,36,195.61626,250.96737,1,0, , 
108550282,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Bahçe Meslek Yüksekokulu,Kimya Teknolojisi,TYT,30,31,203.59854,246.01671,1,0, , 
108570515,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Bahçe Meslek Yüksekokulu,Laboratuvar Teknolojisi,TYT,40,40,246.10651,300.94156,1,1,242.02865,242.02865
108570496,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Bahçe Meslek Yüksekokulu,Lojistik,TYT,30,31,193.95041,233.79957,1,0, , 
108570503,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Düziçi Meslek Yüksekokulu,Bilişim Güvenliği Teknolojisi,TYT,50,52,188.36883,269.77969,2,0, , 
108550413,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Düziçi Meslek Yüksekokulu,Özel Güvenlik ve Koruma,TYT,40,41,212.10087,258.37731,1,0, , 
108570498,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Düziçi Meslek Yüksekokulu,Raylı Sistemler İşletmeciliği,TYT,40,41,212.59053,261.12770,1,0, , 
108570499,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Düziçi Meslek Yüksekokulu,Sosyal Güvenlik,TYT,40,40,214.08283,260.56318,1,1,208.64681,208.64681
108550422,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Kadirli Meslek Yüksekokulu,Elektrik,TYT,35,36,213.88331,261.84796,1,0, , 
108550334,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Kadirli Meslek Yüksekokulu,Elektronik Teknolojisi,TYT,35,36,191.69626,292.07541,1,0, , 
108570507,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Kadirli Meslek Yüksekokulu,İnternet ve Ağ Teknolojileri,TYT,30,23,174.62349,301.59658,1,0, , 
108550255,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Kadirli Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,50,41,169.15575,344.32682,2,0, , 
108570508,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Kadirli Meslek Yüksekokulu,Sağlık Bilgi Sistemleri Teknikerliği,TYT,30,31,227.82414,288.12679,1,0, , 
108550343,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,50,52,240.86636,346.58494,2,0, , 
108550228,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Çevre Koruma ve Kontrol,TYT,30,31,240.97430,320.21594,1,0, , 
108550431,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Çocuk Gelişimi,TYT,60,61,260.10082,349.02670,2,1,258.65395,258.65395
108570471,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Çocuk Gelişimi (İÖ),TYT,60,62,239.11870,275.66064,2,0, , 
108550034,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Elektrik,TYT,50,52,230.30149,303.97362,2,0, , 
108570500,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Elektronik Haberleşme Teknolojisi,TYT,45,47,202.26239,291.66223,2,0, , 
108550052,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Harita ve Kadastro,TYT,60,62,233.99199,340.97257,2,0, , 
108570065,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Harita ve Kadastro (İÖ),TYT,40,41,216.38062,265.69227,1,0, , 
108550388,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,İnşaat Teknolojisi,TYT,60,62,202.95497,308.08634,2,0, , 
108570426,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,İnşaat Teknolojisi (İÖ),TYT,40,39,171.96634,309.59162,1,0, , 
108550291,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,İşletme Yönetimi,TYT,60,62,198.72838,280.02241,2,0, , 
108570329,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,İşletme Yönetimi (İÖ),TYT,40,35,176.27224,249.01102,1,0, , 
108550088,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Makine,TYT,50,52,213.93414,269.86190,2,0, , 
108550246,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,60,62,202.10769,262.21687,2,0, , 
108570277,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları (İÖ),TYT,50,30,175.41520,247.05102,2,0, , 
108550397,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Posta Hizmetleri,TYT,60,62,231.03135,287.76183,2,0, , 
108570435,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Posta Hizmetleri (İÖ),TYT,40,41,218.69227,314.70867,1,0, , 
108550458,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Tekstil Teknolojisi,TYT,30,31,179.80464,264.79381,1,0, , 
108570509,OSMANİYE KORKUT ATA ÜNİVERSİTESİ (Devlet Üniversitesi),Osmaniye Meslek Yüksekokulu,Yaşlı Bakımı,TYT,40,41,236.92839,314.50292,1,0, , 
209110036,OSTİM TEKNİK ÜNİVERSİTESİ (ANKARA) (Vakıf Üniversitesi),Meslek Yüksekokulu,Bilgisayar Programcılığı (Burslu),TYT,9,9,326.01327,374.49690, , , , 
